id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO.Function,GenBank.Function,strand,length.nt.,length.aa.,GRAVY,Molecular.Weight,Iso.electric.Point,gene.name,Kegg.Orthology,COG_Category_description,KEGG_Pathway_names,eggnog_COG_category,eggnog_seed_ortholog,eggnog_evalue,eggnog_score,eggnog_Description,eggnog_Preferred_name,eggnog_GOs,eggnog_EC,eggnog_KEGG_ko,eggnog_KEGG_Pathway,eggnog_KEGG_Module,eggnog_KEGG_Reaction,eggnog_KEGG_rclass,eggnog_BRITE,eggnog_KEGG_TC,eggnog_CAZy,eggnog_BiGG_Reaction,eggnog_PFAMs,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RCHGF003755,metabolic process;cellular process;response to stimulus;localization;,AENW01000004,tig,"tig, HMPREF9406_0611, EFR39216.1","Trigger factor, ppiase (EC 5.2.1.8)",-1.87,971,0.422,-4.43,9.52e-6,1.45e-4,"Trigger factor, ppiase (EC 5.2.1.8)",trigger factor (EC 5.2.1.8),negative,1275,425,-0.489411764705883,47715.139,4.53436279296875,tig,K03545 - tig - trigger factor,(D) Cell cycle control and mitosis,-,D,908340.HMPREF9406_0611,2.57e-291,797,Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation. Functions as a peptidyl-prolyl cis-trans isomerase,tig,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464",-,ko:K03545,-,-,-,-,ko00000,-,-,-,"FKBP_C,Trigger_C,Trigger_N",NA,NA,NA
RCHGF003756,Uncategorized;,AENW01000004,null,"HMPREF9406_0612, EFR39163.1",NA,-2.77,266,0.892,-3.1,0.00192,0.0145,NA,hypothetical protein,negative,720,240,-0.35125,27997.3781,4.31829833984375,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_0612,1.7599999999999998e-173,483,Protein of unknown function (DUF3196),-,-,-,-,-,-,-,-,-,-,-,-,DUF3196,NA,NA,NA
RCHGF003760,Uncategorized;,AENW01000004,null,"HMPREF9406_0616, EFR39131.1",NA,-3.96,104,1.45,-2.73,0.00631,0.0376,NA,diguanylate cyclase (GGDEF) domain protein,negative,1590,530,-0.463962264150943,62518.7022000001,5.34613037109375,None,NA,(T) Signal Transduction,-,T,908340.HMPREF9406_0616,0,1031,diguanylate cyclase,-,-,-,-,-,-,-,-,-,-,-,-,GGDEF,NA,NA,NA
RCHGF003764,Uncategorized;,AENW01000004,raiA,"raiA, HMPREF9406_0621, EFR39234.1",Ribosome-associated factor Y,2.69,9910,0.445,6.05,1.48e-9,4.79e-8,Ribosome-associated factor Y,ribosomal subunit interface protein,negative,534,178,-0.464044943820225,20885.6624,4.96539306640625,raiA,K05808 - yhbH - putative sigma-54 modulation protein,(J) Translation,-,J,908340.HMPREF9406_0621,2.3e-118,339,Required for dimerization of active 70S ribosomes into 100S ribosomes in stationary phase,hpf,-,-,ko:K05808,-,-,-,-,"ko00000,ko03009",-,-,-,"Ribosom_S30AE_C,Ribosomal_S30AE",NA,NA,NA
RCHGF003769,Uncategorized;,AENW01000004,null,"HMPREF9406_0626, EFR39237.1",NA,1.96,2590,0.244,8.03,1.01e-15,7.82e-14,NA,hypothetical protein,negative,972,324,-0.344753086419753,37666.5685000001,6.04754638671875,None,NA,(M) Cell wall/membrane/envelop biogenesis,-,M,908340.HMPREF9406_0626,9.979999999999996e-247,676,Zinc dependent phospholipase C,-,-,-,-,-,-,-,-,-,-,-,-,Zn_dep_PLPC,NA,NA,NA
RCHGF003770,metabolic process;,AENW01000004,hflB,"hflB, HMPREF9406_0627, EFR39112.1",Cell division protein ftsH (EC 3.4.24.-),2.05,10800,0.133,15.4,3.35e-53,3.56e-50,Cell division protein ftsH (EC 3.4.24.-),ATP-dependent metallopeptidase HflB (EC 3.4.24.-),negative,1851,617,-0.222852512155592,68047.3442000001,6.47674560546875,hflB,"K03798 - ftsH, hflB - cell division protease FtsH [EC:3.4.24.-] [3.4.24.-]","(O) Post-translational modification, protein turnover, chaperone functions",-,O,908340.HMPREF9406_0627,0,1164,"Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins",ftsH,-,-,ko:K03798,-,M00742,-,-,"ko00000,ko00002,ko01000,ko01002,ko03110",-,-,-,"AAA,FtsH_ext,Peptidase_M41",NA,NA,NA
RCHGF003771,Uncategorized;,AENW01000004,null,"HMPREF9406_0628, EFR39119.1",NA,-8.47,44700,0.51,-16.6,5.6099999999999995e-62,7.94e-59,NA,hypothetical protein,positive,1155,385,-0.315584415584416,44176.2847,6.06964111328125,None,NA,NA,-,-,908340.HMPREF9406_0628,1.29e-282,771,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF003777,Uncategorized;,AENW01000004,null,"HMPREF9406_0634, EFR39184.1","Transporter, drug/metabolite exporter family",1.73,207,0.358,4.82,1.43e-6,2.7e-5,"Transporter, drug/metabolite exporter family",putative membrane protein,negative,849,283,1.16643109540636,30464.1955,8.26141357421875,None,NA,(E) Amino Acid metabolis and transport; (G) Carbohydrate metabolism and transport,-,EG,908340.HMPREF9406_0634,8.27e-189,526,EamA-like transporter family,-,-,-,-,-,-,-,-,-,-,-,-,EamA,DMT,RarD,chloramphenicol (RarD homolog)
RCHGF003788,Uncategorized;,AENW01000004,null,"HMPREF9406_0645, EFR39166.1",Integral membrane protein,1.4,143,0.533,2.63,0.00862,0.0469,Integral membrane protein,hypothetical protein,positive,1065,355,0.749014084507043,40083.7599,9.56170654296875,None,NA,(U) Intracellular trafficing and secretion,-,U,908340.HMPREF9406_0645,1.25e-242,668,Fusaric acid resistance protein-like,-,-,-,-,-,-,-,-,-,-,-,-,FUSC_2,ArAE,NA,fusaric acid efflux
RCHGF003798,Uncategorized;,AENW01000004,ald,"ald, HMPREF9406_0655, EFR39117.1",Alanine dehydrogenase (EC 1.4.1.1),1.2,863,0.266,4.53,6e-6,9.45e-5,Alanine dehydrogenase (EC 1.4.1.1),alanine dehydrogenase (EC 1.4.1.1),negative,1107,369,0.068021680216802,39252.5914,5.17767333984375,ald,K00259 - ald - alanine dehydrogenase [EC:1.4.1.1] [1.4.1.1],(E) Amino Acid metabolis and transport,"Alanine, aspartate and glutamate metabolism; Taurine and hypotaurine metabolism; Metabolic pathways",E,908340.HMPREF9406_0655,8.84e-266,728,"Alanine dehydrogenase/PNT, C-terminal domain",ald,-,1.4.1.1,ko:K00259,"ko00250,ko00430,ko01100,map00250,map00430,map01100",-,R00396,RC00008,"ko00000,ko00001,ko01000",-,-,-,"AlaDh_PNT_C,AlaDh_PNT_N",NA,NA,NA
RCHGF003850,metabolic process;cellular process;,AENW01000004,ppdK,"ppdK, HMPREF9406_0707, EFR39210.1","Pyruvate,phosphate dikinase (EC 2.7.9.1)",-1.47,1470,0.483,-3.04,0.00235,0.0172,"Pyruvate,phosphate dikinase (EC 2.7.9.1)","pyruvate, phosphate dikinase (EC 2.7.9.1)",negative,2631,877,-0.314025085518813,97823.9787000007,5.20941162109375,ppdK,"K01006 - ppdK - pyruvate, orthophosphate dikinase [EC:2.7.9.1] [2.7.9.1]",(G) Carbohydrate metabolism and transport,Pyruvate metabolism; Carbon fixation in photosynthetic organisms; Carbon fixation pathways in prokaryotes; Metabolic pathways; Microbial metabolism in diverse environments; Carbon metabolism,G,908340.HMPREF9406_0707,0,1741,Belongs to the PEP-utilizing enzyme family,ppdK,-,2.7.9.1,ko:K01006,"ko00620,ko00710,ko00720,ko01100,ko01120,ko01200,map00620,map00710,map00720,map01100,map01120,map01200","M00169,M00171,M00172,M00173",R00206,"RC00002,RC00015","ko00000,ko00001,ko00002,ko01000",-,-,-,"PEP-utilizers,PEP-utilizers_C,PPDK_N",NA,NA,NA
RCHGF003860,Uncategorized;,AENW01000004,null,"HMPREF9406_0717, EFR39178.1",Hydrolase (HAD superfamily),-1.06,1300,0.382,-2.78,0.0055,0.0336,Hydrolase (HAD superfamily),HD domain protein,positive,558,186,-0.234408602150538,21618.5933,8.62298583984375,None,K06950 - K06950 - uncharacterized protein,(S) Function Unknown,-,S,908340.HMPREF9406_0717,1.1799999999999999e-133,378,Metal dependent phosphohydrolases with conserved 'HD' motif.,-,-,-,-,-,-,-,-,-,-,-,-,HD,NA,NA,NA
RCHGF003873,Uncategorized;,AENW01000004,null,"HMPREF9406_0730, EFR39217.1",NA,2.52,203,0.545,4.61,3.95e-6,6.63e-5,NA,hypothetical protein,negative,1032,344,-0.601744186046512,39965.3619,5.61236572265625,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_0730,1.0999999999999998e-219,609,by glimmer,-,-,-,-,-,-,-,-,-,-,-,-,PDDEXK_2,NA,NA,NA
RCHGF003882,Uncategorized;,AENW01000004,null,"HMPREF9406_0739, EFR39187.1",NA,-2.42,345,0.599,-4.05,5.22e-5,6.44e-4,NA,"putative potassium/sodium efflux P-type ATPase, fungal-type",negative,2571,857,0.2049008168028,94747.7589000005,5.73272705078125,None,K01537 - ATP2C - P-type Ca2+ transporter type 2C [EC:7.2.2.10] [7.2.2.10],(P) Inorganic ion transport and metabolism,-,P,908340.HMPREF9406_0739,0,1609,"ATPase, P-type (transporting), HAD superfamily, subfamily IC",-,-,3.6.3.8,ko:K01537,-,-,-,-,"ko00000,ko01000",3.A.3.2,-,-,"Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase,Hydrolase_3",P-ATPase,NA,calcium ion/manganese ion
RCHGF003888,Uncategorized;,AENW01000004,null,"HMPREF9406_0745, EFR39103.1",NA,4.94,0.431,1.89,2.61,0.00908,0.0484,NA,hypothetical protein,positive,98,32,0.23030303030303,3894.5586,9.42987060546875,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF003891,metabolic process;cellular process;biological regulation;,AENW01000003,alaS,"alaS, HMPREF9406_1854, EFR39388.1",Alanyl-tRNA synthetase (EC 6.1.1.7),-3.18,289,1.05,-3.02,0.00257,0.0183,Alanyl-tRNA synthetase (EC 6.1.1.7),alanine--tRNA ligase (EC 6.1.1.7),positive,2625,875,-0.339542857142856,97805.4249000007,5.16973876953125,alaS,"K01872 - AARS, alaS - alanyl-tRNA synthetase [EC:6.1.1.7] [6.1.1.7]",(J) Translation,Aminoacyl-tRNA biosynthesis,J,908340.HMPREF9406_1854,0,1726,Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain,alaS,-,6.1.1.7,ko:K01872,"ko00970,map00970","M00359,M00360",R03038,"RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016",-,-,-,"DHHA1,tRNA-synt_2c,tRNA_SAD",NA,NA,NA
RCHGF003896,metabolic process;cellular process;,AENW01000003,udk,"udk, HMPREF9406_1859, EFR39411.1",Uridine kinase (EC 2.7.1.48),1.34,259,0.377,3.54,3.97e-4,0.00388,Uridine kinase (EC 2.7.1.48),uridine kinase (EC 2.7.1.48),positive,630,210,-0.284761904761905,24107.078,5.02862548828125,udk,"K00876 - udk, UCK - uridine kinase [EC:2.7.1.48] [2.7.1.48]",(F) Nucleotide metabolism and transport,Pyrimidine metabolism; Drug metabolism - other enzymes; Metabolic pathways,F,908340.HMPREF9406_1859,6.649999999999999e-145,409,Cytidine monophosphokinase,udk,-,2.7.1.48,ko:K00876,"ko00240,ko00983,ko01100,map00240,map00983,map01100",-,"R00513,R00516,R00517,R00962,R00964,R00967,R00968,R00970,R01548,R01549,R01880,R02091,R02096,R02097,R02327,R02332,R02371,R02372,R08232","RC00002,RC00017","ko00000,ko00001,ko01000",-,-,-,PRK,NA,NA,NA
RCHGF003897,metabolic process;cellular process;biological regulation;,AENW01000003,greA,"greA, HMPREF9406_1860, EFR39325.1",Transcription elongation factor greA,-1.45,4410,0.525,-2.77,0.00557,0.0339,Transcription elongation factor greA,transcription elongation factor GreA,positive,477,159,-0.435220125786164,17697.6494,4.46710205078125,greA,K03624 - greA - transcription elongation factor GreA,(K) Transcription,-,K,908340.HMPREF9406_1860,9.299999999999998e-102,295,"Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides",greA,-,-,ko:K03624,-,-,-,-,"ko00000,ko03021",-,-,-,"GreA_GreB,GreA_GreB_N",NA,NA,NA
RCHGF003898,Uncategorized;,AENW01000003,null,"HMPREF9406_1861, EFR39427.1",COME operon protein 1,3.43,34.4,0.67,5.11,3.14e-7,6.75e-6,COME operon protein 1,comEA protein,positive,462,154,-0.299350649350649,17193.9239,9.37384033203125,None,NA,(L) Replication and repair,-,L,908340.HMPREF9406_1861,7.769999999999999e-103,298,"TIGRFAM Competence protein ComEA, helix-hairpin-helix",comEA,-,-,ko:K02237,-,M00429,-,-,"ko00000,ko00002,ko02044","3.A.11.1,3.A.11.2",-,-,"HHH_3,SLBB",NA,NA,NA
RCHGF003899,cellular process;response to stimulus;,AENW01000003,null,"HMPREF9406_1862, EFR39495.1",COME operon protein 3,1.91,91,0.609,3.13,0.00176,0.0135,COME operon protein 3,putative DNA internalization competence protein ComEC/Rec2-like protein,positive,1965,655,0.303053435114505,74501.7409000003,8.92730712890625,None,K02238 - comEC - competence protein ComEC,(L) Replication and repair,-,L,908340.HMPREF9406_1862,0,1298,domain protein,comEC,-,-,ko:K02238,-,M00429,-,-,"ko00000,ko00002,ko02044","3.A.11.1,3.A.11.2",-,-,"Competence,DUF4131,Lactamase_B",DNA-T,NA,unknown substrate
RCHGF003908,metabolic process;cellular process;biological process involved in intraspecies interaction between organisms;,AENW01000003,ackA,"ackA, HMPREF9406_1871, EFR39508.1",Acetate kinase (EC 2.7.2.1),-1.38,485,0.528,-2.62,0.00873,0.0471,Acetate kinase (EC 2.7.2.1),acetate kinase (EC 2.7.2.1),positive,1191,397,-0.038539042821159,43261.291,5.47955322265625,ackA,K00925 - ackA - acetate kinase [EC:2.7.2.1] [2.7.2.1],(F) Nucleotide metabolism and transport,Taurine and hypotaurine metabolism; Pyruvate metabolism; Propanoate metabolism; Methane metabolism; Carbon fixation pathways in prokaryotes; Metabolic pathways; Microbial metabolism in diverse environments; Carbon metabolism,F,908340.HMPREF9406_1871,6.23e-287,783,Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction,ackA,"GO:0006082,GO:0006083,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016053,GO:0016999,GO:0017000,GO:0017144,GO:0019413,GO:0019752,GO:0032787,GO:0043436,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0071704,GO:0072330,GO:1901576",2.7.2.1,ko:K00925,"ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200","M00357,M00579","R00315,R01353","RC00002,RC00043","ko00000,ko00001,ko00002,ko01000",-,-,-,Acetate_kinase,NA,NA,NA
RCHGF003909,Uncategorized;,AENW01000003,null,"HMPREF9406_1872, EFR39413.1","Phosphoesterase, DHH family protein",-1.07,719,0.354,-3.03,0.00246,0.0177,"Phosphoesterase, DHH family protein",DHHA1 domain protein,positive,948,316,-0.32373417721519,36209.4572,5.06378173828125,None,K06881 - nrnA - bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3] [3.1.3.7 3.1.13.3],(S) Function Unknown,-,S,908340.HMPREF9406_1872,1.56e-230,634,DHH family,-,-,-,-,-,-,-,-,-,-,-,-,"DHH,DHHA1",NA,NA,NA
RCHGF003917,metabolic process;cellular process;,AENW01000003,rplU,"rplU, HMPREF9406_1880, EFR39488.1",LSU ribosomal protein L21P,-3.54,310,1.04,-3.42,6.32e-4,0.00577,LSU ribosomal protein L21P,ribosomal protein L21,positive,309,103,-0.502912621359223,11572.3369,9.76702880859375,rplU,"K02888 - RP-L21, MRPL21, rplU - large subunit ribosomal protein L21",(J) Translation,-,J,658659.HMPREF0983_00918,1.96e-65,199,This protein binds to 23S rRNA in the presence of protein L20,rplU,-,-,-,-,-,-,-,-,-,-,-,Ribosomal_L21p,NA,NA,NA
RCHGF003918,Uncategorized;,AENW01000003,null,"HMPREF9406_1881, EFR39361.1",hypothetical ribosome-associated protein,-3.07,234,1.05,-2.92,0.00349,0.0234,hypothetical ribosome-associated protein,hypothetical protein,positive,312,104,0.100961538461538,11524.0632,4.37152099609375,None,NA,(J) Translation,-,J,908340.HMPREF9406_1881,1.0799999999999999e-67,205,Cysteine protease Prp,-,-,-,ko:K07584,-,-,-,-,ko00000,-,-,-,Peptidase_Prp,NA,NA,NA
RCHGF003919,metabolic process;cellular process;,AENW01000003,rpmA,"rpmA, HMPREF9406_1882, EFR39465.1",LSU ribosomal protein L27P,-1.84,365,0.685,-2.69,0.00725,0.0414,LSU ribosomal protein L27P,ribosomal protein L27,positive,282,94,-0.586170212765957,10197.6334,10.0538940429688,rpmA,"K02899 - RP-L27, MRPL27, rpmA - large subunit ribosomal protein L27",(J) Translation,Ribosome,J,658659.HMPREF0983_00920,6.62e-62,189,Belongs to the bacterial ribosomal protein bL27 family,rpmA,-,-,ko:K02899,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L27,NA,NA,NA
RCHGF003929,Uncategorized;,AENW01000003,null,"HMPREF9406_1892, EFR39498.1",NA,-5.61,133,1.48,-3.79,1.52e-4,0.00169,NA,hypothetical protein,negative,351,117,1.1034188034188,12502.8324,9.99737548828125,None,NA,NA,-,-,908340.HMPREF9406_1892,7.17e-70,211,-,-,-,-,-,-,-,-,-,-,-,-,-,DUF3792,NA,NA,NA
RCHGF003931,Uncategorized;,AENW01000003,null,"HMPREF9406_1893, EFR39450.1",Stage V sporulation protein B,-3.82,230,1.04,-3.68,2.36e-4,0.00248,Stage V sporulation protein B,polysaccharide biosynthesis protein,negative,1302,434,0.815898617511522,48006.1497,9.66473388671875,None,K06409 - spoVB - stage V sporulation protein B,(S) Function Unknown,-,S,908340.HMPREF9406_1893,3.3399999999999997e-287,787,Stage V sporulation protein B,spoVB,-,-,ko:K06409,-,-,-,-,"ko00000,ko02000",2.A.66.2.14,-,-,"Polysacc_synt,Polysacc_synt_C",MOP,PST,polysaccharide export
RCHGF003932,Uncategorized;,AENW01000003,null,"HMPREF9406_1895, EFR39384.1",NA,-3.84,81.9,1.46,-2.63,0.00861,0.0469,NA,hypothetical protein,positive,288,96,-0.529166666666667,10916.1347,5.26007080078125,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_1895,1.55e-61,189,Post-transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,Post_transc_reg,NA,NA,NA
RCHGF003933,Uncategorized;,AENW01000003,secD,"secD, HMPREF9406_1896, EFR39320.1",Protein translocase subunit secD / Protein translocase subunit secF,-2.73,769,0.538,-5.07,4.01e-7,8.47e-6,Protein translocase subunit secD / Protein translocase subunit secF,export membrane protein SecD,positive,2289,763,0.296068152031455,83864.0577000005,9.10113525390625,secD,K12257 - secDF - SecD/SecF fusion protein,(U) Intracellular trafficing and secretion,Quorum sensing; Protein export; Bacterial secretion system,U,908340.HMPREF9406_1896,0,1425,Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA,secD,-,-,"ko:K03072,ko:K12257","ko02024,ko03060,ko03070,map02024,map03060,map03070",M00335,-,-,"ko00000,ko00001,ko00002,ko02044","2.A.6.4,3.A.5.2,3.A.5.7",-,-,"SecD_SecF,Sec_GG",NA,NA,NA
RCHGF003936,metabolic process;cellular process;response to stimulus;,AENW01000003,relA,"relA, HMPREF9406_1899, EFR39330.1","GTP pyrophosphokinase (EC 2.7.6.5) / Guanosine-3',5'-bis(Diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2)",-1.53,585,0.44,-3.47,5.17e-4,0.00484,"GTP pyrophosphokinase (EC 2.7.6.5) / Guanosine-3',5'-bis(Diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2)",RelA/SpoT family protein (EC 2.7.6.5),positive,2199,733,-0.386221009549795,83877.7624000004,8.13360595703125,relA,K00951 - relA - GTP pyrophosphokinase [EC:2.7.6.5] [2.7.6.5],(K) Transcription; (T) Signal Transduction,Purine metabolism,KT,908340.HMPREF9406_1899,0,1435,In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance,relA,-,2.7.6.5,ko:K00951,"ko00230,map00230",-,R00429,"RC00002,RC00078","ko00000,ko00001,ko01000",-,-,iHN637.CLJU_RS16615,"ACT_4,HD_4,RelA_SpoT,TGS",NA,NA,NA
RCHGF003947,metabolic process;cellular process;multicellular organismal process;response to stimulus;biological regulation;,AENW01000003,null,"HMPREF9406_1910, EFR39511.1",Lysophospholipase L2 (EC 3.1.1.5),2.16,557,0.288,7.51,5.89e-14,3.63e-12,Lysophospholipase L2 (EC 3.1.1.5),"hydrolase, alpha/beta domain protein",positive,936,312,-0.291025641025641,35484.341,6.26861572265625,None,K01048 - pldB - lysophospholipase [EC:3.1.1.5] [3.1.1.5],(I) Lipid metabolism,-,I,908340.HMPREF9406_1910,1.5099999999999996e-235,646,Alpha beta,-,-,-,-,-,-,-,-,-,-,-,-,Hydrolase_4,NA,NA,NA
RCHGF003961,Uncategorized;,AENW01000003,null,"HMPREF9406_1924, EFR39435.1",Cation-transporting ATPase (EC 3.6.3.-),1.91,1100,0.334,5.71,1.1e-8,3.01e-7,Cation-transporting ATPase (EC 3.6.3.-),E1-E2 ATPase,negative,2361,787,0.258195679796696,87126.7005000005,6.31634521484375,None,K12952 - ctpE - cation-transporting P-type ATPase E [EC:7.2.2.-] [7.2.2.-],(P) Inorganic ion transport and metabolism,-,P,908340.HMPREF9406_1924,0,1479,"ATPase, P-type",-,-,-,ko:K12952,-,-,-,-,"ko00000,ko01000",3.A.3.23,-,-,"E1-E2_ATPase,Hydrolase",P-ATPase,NA,plasma proton
RCHGF003964,Uncategorized;,AENW01000003,null,"HMPREF9406_1927, EFR39414.1",NA,2.9,3120,0.402,7.21,5.5e-13,3.12e-11,NA,hypothetical protein,positive,150,50,0.544,5636.7086,9.15863037109375,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF003975,metabolic process;cellular process;,AENW01000003,null,"HMPREF9406_1938, EFR39371.1",DNA topoisomerase I (EC 5.99.1.2),1.1,1090,0.247,4.46,8.13e-6,1.25e-4,DNA topoisomerase I (EC 5.99.1.2),DNA topoisomerase (EC 5.99.1.2),positive,2178,726,-0.669559228650136,83795.2412000006,9.27752685546875,None,K03169 - topB - DNA topoisomerase III [EC:5.6.2.1] [5.6.2.1],(L) Replication and repair,-,L,908340.HMPREF9406_1938,0,1433,"Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone",topB,-,5.99.1.2,ko:K03169,-,-,-,-,"ko00000,ko01000,ko03032",-,-,-,"Topoisom_bac,Toprim",NA,NA,NA
RCHGF003983,Uncategorized;,AENW01000003,null,"HMPREF9406_1946, EFR39494.1",Spore germination protein KA,-2.81,147,1.04,-2.71,0.00675,0.0395,Spore germination protein KA,hypothetical protein,positive,1374,458,0.318995633187773,51947.2079,6.60614013671875,None,K06408 - spoVAF - stage V sporulation protein AF,(E) Amino Acid metabolis and transport; (G) Carbohydrate metabolism and transport,-,EG,908340.HMPREF9406_1946,0,890,Spore germination protein,-,-,-,ko:K06408,-,-,-,-,ko00000,-,-,-,GerA,NA,NA,NA
RCHGF003988,metabolic process;cellular process;response to stimulus;biological regulation;,AENW01000003,null,"HMPREF9406_1951, EFR39401.1",D-alanyl-D-alanine serine-type carboxypeptidase (EC 3.4.16.4),-6.36,609,1.47,-4.33,1.49e-5,2.17e-4,D-alanyl-D-alanine serine-type carboxypeptidase (EC 3.4.16.4),serine-type D-Ala-D-Ala carboxypeptidase,positive,981,327,-0.365443425076453,36533.08,6.42449951171875,None,"K07258 - dacC, dacA, dacD - serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4] [3.4.16.4]",(M) Cell wall/membrane/envelop biogenesis,Peptidoglycan biosynthesis; Metabolic pathways,M,908340.HMPREF9406_1951,1.4e-234,645,Belongs to the peptidase S11 family,dacB,-,3.4.16.4,"ko:K01286,ko:K07258","ko00550,ko01100,map00550,map01100",-,-,-,"ko00000,ko00001,ko01000,ko01002,ko01011",-,-,-,"PBP5_C,Peptidase_S11",NA,NA,NA
RCHGF003989,Uncategorized;,AENW01000003,null,"HMPREF9406_1952, EFR39428.1",Spore maturation protein A,-6.01,184,1.47,-4.08,4.49e-5,5.63e-4,Spore maturation protein A,hypothetical protein,positive,570,190,0.619999999999999,21014.5329,6.45001220703125,None,K06373 - spmA - spore maturation protein A,(S) Function Unknown,-,S,908340.HMPREF9406_1952,5.3599999999999995e-132,374,Spore maturation protein,spmA,-,-,ko:K06373,-,-,-,-,ko00000,-,-,-,Gate,NA,NA,NA
RCHGF003990,Uncategorized;,AENW01000003,spmB,"spmB, HMPREF9406_1953, EFR39369.1",Spore maturation protein B,-6.11,179,1.47,-4.17,3.03e-5,4.05e-4,Spore maturation protein B,spore maturation protein B,positive,510,170,1.10647058823529,18214.7171,6.87701416015625,spmB,K06374 - spmB - spore maturation protein B,(S) Function Unknown,-,S,908340.HMPREF9406_1953,2.4099999999999995e-107,310,Spore maturation protein,spmB,-,-,ko:K06374,-,-,-,-,ko00000,-,-,-,Gate,NA,NA,NA
RCHGF003991,Uncategorized;,AENW01000003,null,"HMPREF9406_1954, EFR39335.1",NA,-4.59,62.7,1.45,-3.16,0.00157,0.0122,NA,hypothetical protein,positive,327,109,-0.160550458715596,12506.226,4.53826904296875,None,NA,(D) Cell cycle control and mitosis,-,D,908340.HMPREF9406_1954,1.23e-73,220,"Cell division protein that is part of the divisome complex and is recruited early to the Z-ring. Probably stimulates Z-ring formation, perhaps through the cross-linking of FtsZ protofilaments. Its function overlaps with FtsA",-,-,-,-,-,-,-,-,-,-,-,-,SepF,NA,NA,NA
