id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO.Function,GenBank.Function,strand,length.nt.,length.aa.,GRAVY,Molecular.Weight,Iso.electric.Point,gene.name,Kegg.Orthology,COG_Category_description,KEGG_Pathway_names,eggnog_COG_category,eggnog_seed_ortholog,eggnog_evalue,eggnog_score,eggnog_Description,eggnog_Preferred_name,eggnog_GOs,eggnog_EC,eggnog_KEGG_ko,eggnog_KEGG_Pathway,eggnog_KEGG_Module,eggnog_KEGG_Reaction,eggnog_KEGG_rclass,eggnog_BRITE,eggnog_KEGG_TC,eggnog_CAZy,eggnog_BiGG_Reaction,eggnog_PFAMs,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RCHGF003947,metabolic process;cellular process;multicellular organismal process;response to stimulus;biological regulation;,AENW01000003,null,"HMPREF9406_1910, EFR39511.1",Lysophospholipase L2 (EC 3.1.1.5),1.39,557,0.212,6.56,5.33e-11,2.2e-9,Lysophospholipase L2 (EC 3.1.1.5),"hydrolase, alpha/beta domain protein",positive,936,312,-0.291025641025641,35484.341,6.26861572265625,None,K01048 - pldB - lysophospholipase [EC:3.1.1.5] [3.1.1.5],(I) Lipid metabolism,-,I,908340.HMPREF9406_1910,1.5099999999999996e-235,646,Alpha beta,-,-,-,-,-,-,-,-,-,-,-,-,Hydrolase_4,NA,NA,NA
RCHGF003948,Uncategorized;,AENW01000003,null,"HMPREF9406_1911, EFR39442.1",Hypothetical cytosolic protein,-1.73,4180,0.289,-5.96,2.47e-9,7.46e-8,Hypothetical cytosolic protein,"putative ACR, COG1399",positive,507,169,-0.327810650887574,19658.237,4.57806396484375,None,K07040 - K07040 - uncharacterized protein,(S) Function Unknown,-,S,908340.HMPREF9406_1911,3.74e-115,330,"Uncharacterized ACR, COG1399",-,-,-,-,-,-,-,-,-,-,-,-,DUF177,NA,NA,NA
RCHGF003958,metabolic process;localization;,AENW01000003,null,"HMPREF9406_1921, EFR39399.1",Daunorubicin resistance ATP-binding protein drrA,1.59,53.5,0.447,3.55,3.8e-4,0.00241,Daunorubicin resistance ATP-binding protein drrA,"ABC transporter, ATP-binding protein",positive,930,310,-0.205806451612903,35093.0735,5.95306396484375,None,K01990 - ABC-2.A - ABC-2 type transport system ATP-binding protein,NA,-,V,908340.HMPREF9406_1921,4.4099999999999996e-218,602,ABC transporter,-,-,-,ko:K01990,-,M00254,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,"ABC_tran,DUF4162",ABC,binding,daunorubicin
RCHGF003961,Uncategorized;,AENW01000003,null,"HMPREF9406_1924, EFR39435.1",Cation-transporting ATPase (EC 3.6.3.-),2.05,1100,0.305,6.71,1.92e-11,9.19e-10,Cation-transporting ATPase (EC 3.6.3.-),E1-E2 ATPase,negative,2361,787,0.258195679796696,87126.7005000005,6.31634521484375,None,K12952 - ctpE - cation-transporting P-type ATPase E [EC:7.2.2.-] [7.2.2.-],(P) Inorganic ion transport and metabolism,-,P,908340.HMPREF9406_1924,0,1479,"ATPase, P-type",-,-,-,ko:K12952,-,-,-,-,"ko00000,ko01000",3.A.3.23,-,-,"E1-E2_ATPase,Hydrolase",P-ATPase,NA,plasma proton
RCHGF003964,Uncategorized;,AENW01000003,null,"HMPREF9406_1927, EFR39414.1",NA,1.47,3120,0.398,3.68,2.31e-4,0.00155,NA,hypothetical protein,positive,150,50,0.544,5636.7086,9.15863037109375,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF003981,Uncategorized;,AENW01000003,spoVAD,"spoVAD, HMPREF9406_1944, EFR39469.1",Stage V sporulation protein AD,2.12,45.4,0.547,3.89,1.01e-4,7.62e-4,Stage V sporulation protein AD,stage V sporulation protein AD,positive,996,332,-0.025,36118.8535,5.29986572265625,spoVAD,K06406 - spoVAD - stage V sporulation protein AD,(I) Lipid metabolism; (Q) Secondary Structure,-,IQ,908340.HMPREF9406_1944,2.9699999999999996e-243,667,Stage V sporulation protein AD (SpoVAD),-,-,-,ko:K06406,-,-,-,-,ko00000,-,-,-,SpoVAD,NA,NA,NA
RCHGF003982,Uncategorized;,AENW01000003,null,"HMPREF9406_1945, EFR39379.1",Stage V sporulation protein AE,2.72,17.7,1.1,2.48,0.0131,0.0454,Stage V sporulation protein AE,putative stage V sporulation protein AE,positive,351,117,1.03333333333333,12166.2711,6.22076416015625,None,K06407 - spoVAE - stage V sporulation protein AE,(S) Function Unknown,-,S,908340.HMPREF9406_1945,4.67e-75,224,stage V sporulation protein,spoVAEB,-,-,ko:K06407,-,-,-,-,ko00000,-,-,-,SpoVAC_SpoVAEB,NA,NA,NA
RCHGF003983,Uncategorized;,AENW01000003,null,"HMPREF9406_1946, EFR39494.1",Spore germination protein KA,2.12,147,0.391,5.41,6.15e-8,1.22e-6,Spore germination protein KA,hypothetical protein,positive,1374,458,0.318995633187773,51947.2079,6.60614013671875,None,K06408 - spoVAF - stage V sporulation protein AF,(E) Amino Acid metabolis and transport; (G) Carbohydrate metabolism and transport,-,EG,908340.HMPREF9406_1946,0,890,Spore germination protein,-,-,-,ko:K06408,-,-,-,-,ko00000,-,-,-,GerA,NA,NA,NA
RCHGF003984,Uncategorized;,AENW01000003,null,"HMPREF9406_1947, EFR39383.1",NA,3.31,13,0.879,3.77,1.66e-4,0.00116,NA,hypothetical protein,negative,138,46,0.078260869565217,5580.589,9.99383544921875,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF003987,Uncategorized;,AENW01000003,scpB,"scpB, HMPREF9406_1950, EFR39480.1",Segregation and condensation protein ScpB,-4.01,41.2,1.47,-2.72,0.00647,0.0256,Segregation and condensation protein ScpB,segregation and condensation protein B,positive,546,182,-0.168681318681319,20787.6816,4.69317626953125,scpB,K06024 - scpB - segregation and condensation protein B,(D) Cell cycle control and mitosis,-,D,908340.HMPREF9406_1950,6.08e-125,356,Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves,scpB,-,-,ko:K06024,-,-,-,-,"ko00000,ko03036",-,-,-,SMC_ScpB,NA,NA,NA
RCHGF003988,metabolic process;cellular process;response to stimulus;biological regulation;,AENW01000003,null,"HMPREF9406_1951, EFR39401.1",D-alanyl-D-alanine serine-type carboxypeptidase (EC 3.4.16.4),2.84,609,0.452,6.27,3.51e-10,1.27e-8,D-alanyl-D-alanine serine-type carboxypeptidase (EC 3.4.16.4),serine-type D-Ala-D-Ala carboxypeptidase,positive,981,327,-0.365443425076453,36533.08,6.42449951171875,None,"K07258 - dacC, dacA, dacD - serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4] [3.4.16.4]",(M) Cell wall/membrane/envelop biogenesis,Peptidoglycan biosynthesis; Metabolic pathways,M,908340.HMPREF9406_1951,1.4e-234,645,Belongs to the peptidase S11 family,dacB,-,3.4.16.4,"ko:K01286,ko:K07258","ko00550,ko01100,map00550,map01100",-,-,-,"ko00000,ko00001,ko01000,ko01002,ko01011",-,-,-,"PBP5_C,Peptidase_S11",NA,NA,NA
RCHGF003989,Uncategorized;,AENW01000003,null,"HMPREF9406_1952, EFR39428.1",Spore maturation protein A,3.3,184,0.538,6.14,8.31e-10,2.77e-8,Spore maturation protein A,hypothetical protein,positive,570,190,0.619999999999999,21014.5329,6.45001220703125,None,K06373 - spmA - spore maturation protein A,(S) Function Unknown,-,S,908340.HMPREF9406_1952,5.3599999999999995e-132,374,Spore maturation protein,spmA,-,-,ko:K06373,-,-,-,-,ko00000,-,-,-,Gate,NA,NA,NA
RCHGF003992,metabolic process;cellular process;,AENW01000003,rluB,"rluB, HMPREF9406_1955, EFR39454.1",16S rRNA pseudouridine(516) synthase (EC 5.4.99.19),-2.62,300,0.819,-3.2,0.00139,0.00705,16S rRNA pseudouridine(516) synthase (EC 5.4.99.19),pseudouridylate synthase (EC 5.4.99.-),positive,735,245,-0.506122448979592,28181.3484,9.32574462890625,rluB,K06178 - rluB - 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22] [5.4.99.22],(J) Translation,-,J,908340.HMPREF9406_1955,1.05e-172,482,Belongs to the pseudouridine synthase RsuA family,rluB,-,"5.4.99.19,5.4.99.22","ko:K06178,ko:K06183",-,-,-,-,"ko00000,ko01000,ko03009",-,-,-,"PseudoU_synth_2,S4",NA,NA,NA
RCHGF003995,Uncategorized;,AENW01000003,yqeV,"yqeV, HMPREF9406_1958, EFR39354.1",tRNA 2-methylthioadenosine synthase homolog,-1.15,236,0.429,-2.69,0.00716,0.0277,tRNA 2-methylthioadenosine synthase homolog,tRNA methylthiotransferase YqeV,positive,1323,441,-0.261224489795919,49620.2643000001,6.71807861328125,yqeV,K18707 - mtaB - threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5] [2.8.4.5],(J) Translation,-,J,908340.HMPREF9406_1958,0,868,MiaB-like tRNA modifying enzyme,yqeV,-,2.8.4.5,ko:K18707,-,-,R10649,"RC00003,RC03221","ko00000,ko01000,ko03016",-,-,-,"Radical_SAM,TRAM,UPF0004",NA,NA,NA
RCHGF003996,metabolic process;cellular process;biological regulation;,AENW01000003,murE,"murE, HMPREF9406_1959, EFR39387.1","UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13)",-2.08,509,0.38,-5.47,4.6e-8,9.24e-7,"UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13)","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase (EC 6.3.2.13)",positive,1458,486,-0.267695473251029,54439.0062000001,5.18597412109375,murE,"K01928 - murE - UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13] [6.3.2.13]",(M) Cell wall/membrane/envelop biogenesis,Lysine biosynthesis; Peptidoglycan biosynthesis,M,908340.HMPREF9406_1959,0,979,Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan,murE,-,6.3.2.13,ko:K01928,"ko00300,ko00550,map00300,map00550",-,R02788,"RC00064,RC00090","ko00000,ko00001,ko01000,ko01011",-,-,-,"Mur_ligase,Mur_ligase_C,Mur_ligase_M",NA,NA,NA
RCHGF003997,metabolic process;localization;biological regulation;,AENW01000003,null,"HMPREF9406_1960, EFR39313.1",ABC transporter ATP-binding protein,-2.49,365,0.51,-4.89,9.98e-7,1.34e-5,ABC transporter ATP-binding protein,"ABC transporter, ATP-binding protein",positive,894,298,-0.309731543624161,34089.0166,6.14703369140625,None,K01990 - ABC-2.A - ABC-2 type transport system ATP-binding protein,NA,-,V,908340.HMPREF9406_1960,5.119999999999999e-211,583,ABC transporter,-,-,-,ko:K01990,-,M00254,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,"ABC_tran,SRP54",ABC,binding,daunorubicin
RCHGF003998,Uncategorized;,AENW01000003,null,"HMPREF9406_1961, EFR39374.1",ABC transporter permease protein,-2.62,1110,0.256,-10.2,1.49e-24,6.51e-22,ABC transporter permease protein,hypothetical protein,positive,795,265,0.912830188679247,29448.4308,8.83880615234375,None,K01992 - ABC-2.P - ABC-2 type transport system permease protein,(S) Function Unknown,-,S,908340.HMPREF9406_1961,2.9599999999999997e-173,485,"Psort location CytoplasmicMembrane, score",-,-,-,ko:K01992,-,M00254,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,ABC2_membrane_2,ABC,membrane,unknown substrate
RCHGF004006,Uncategorized;,AENW01000003,null,"HMPREF9406_1970, EFR39340.1",NA,-3.21,220,0.731,-4.39,1.13e-5,1.08e-4,NA,hypothetical protein,negative,288,96,-0.36875,11034.4627,5.24517822265625,None,NA,NA,-,-,908340.HMPREF9406_1970,7.049999999999999e-67,202,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF004008,Uncategorized;,AENW01000003,null,"HMPREF9406_1972, EFR39479.1",Phosphate-binding protein,1.97,57.2,0.444,4.43,9.4e-6,9.31e-5,Phosphate-binding protein,hypothetical protein,positive,948,316,-0.431012658227848,33782.2811,4.78778076171875,None,K02040 - pstS - phosphate transport system substrate-binding protein,(P) Inorganic ion transport and metabolism,ABC transporters; Two-component system; Tuberculosis,P,908340.HMPREF9406_1972,3.11e-221,610,phosphate binding protein,pstS,-,-,ko:K02040,"ko02010,ko02020,ko05152,map02010,map02020,map05152",M00222,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.7,-,-,PBP_like_2,NA,NA,NA
RCHGF004013,cellular process;localization;,AENW01000003,null,"HMPREF9406_1977, EFR39328.1",Sodium-dependent phosphate transporter,-1.4,337,0.401,-3.5,4.65e-4,0.00282,Sodium-dependent phosphate transporter,Na/Pi-cotransporter II-like protein,negative,1686,562,0.292170818505339,61689.7475000001,4.92205810546875,None,K03324 - yjbB - phosphate:Na+ symporter,(P) Inorganic ion transport and metabolism,-,P,908340.HMPREF9406_1977,0,1063,Na Pi-cotransporter II-like protein,-,-,-,ko:K03324,-,-,-,-,"ko00000,ko02000",2.A.58.2,-,-,"Na_Pi_cotrans,PhoU",PNaS,NA,sodium ion:phosphate symporter
RCHGF004014,Uncategorized;,AENW01000003,ybeY,"ybeY, HMPREF9406_1978, EFR39358.1",Hypothetical metal-binding protein,-2.07,197,0.6,-3.44,5.74e-4,0.00338,Hypothetical metal-binding protein,translation metalloprotein YbeY,positive,465,155,-0.331612903225807,17933.1239,4.82794189453125,ybeY,"K07042 - ybeY, yqfG - probable rRNA maturation factor",(S) Function Unknown,Pyrimidine metabolism; Drug metabolism - other enzymes; Metabolic pathways,S,908340.HMPREF9406_1978,1.5699999999999998e-107,310,Single strand-specific metallo-endoribonuclease involved in late-stage 70S ribosome quality control and in maturation of the 3' terminus of the 16S rRNA,ybeY,-,3.5.4.5,"ko:K01489,ko:K07042","ko00240,ko00983,ko01100,map00240,map00983,map01100",-,"R01878,R02485,R08221","RC00074,RC00514","ko00000,ko00001,ko01000,ko03009",-,-,-,UPF0054,NA,NA,NA
RCHGF004018,Uncategorized;,AENW01000003,recO,"recO, HMPREF9406_1982, EFR39338.1",DNA repair protein recO,-1.95,125,0.731,-2.67,0.00753,0.0289,DNA repair protein recO,DNA repair protein RecO,positive,738,246,-0.147560975609756,28442.5954,7.02679443359375,recO,K03584 - recO - DNA repair protein RecO (recombination protein O),(L) Replication and repair,Homologous recombination,L,908340.HMPREF9406_1982,1.2399999999999997e-176,492,Involved in DNA repair and RecF pathway recombination,recO,"GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009295,GO:0009987,GO:0033554,GO:0034641,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043590,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360",-,ko:K03584,"ko03440,map03440",-,-,-,"ko00000,ko00001,ko03400",-,-,-,"RecO_C,RecO_N",NA,NA,NA
RCHGF004020,metabolic process;cellular process;,AENW01000003,glyS,"glyS, HMPREF9406_1984, EFR39380.1",Glycyl-tRNA synthetase (EC 6.1.1.14),-1.36,384,0.386,-3.53,4.18e-4,0.0026,Glycyl-tRNA synthetase (EC 6.1.1.14),glycine--tRNA ligase (EC 6.1.1.14),positive,1380,460,-0.453695652173913,52976.4320000001,5.12811279296875,glyS,"K01880 - GARS, glyS1 - glycyl-tRNA synthetase [EC:6.1.1.14] [6.1.1.14]",(J) Translation,Aminoacyl-tRNA biosynthesis,J,908340.HMPREF9406_1984,0,959,Belongs to the class-II aminoacyl-tRNA synthetase family,glyQS,"GO:0003674,GO:0003824,GO:0004812,GO:0004820,GO:0005488,GO:0005515,GO:0016874,GO:0016875,GO:0046983,GO:0140098,GO:0140101",6.1.1.14,ko:K01880,"ko00970,map00970","M00359,M00360",R03654,"RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029",-,-,-,"HGTP_anticodon,tRNA-synt_2b",NA,NA,NA
RCHGF004022,metabolic process;cellular process;biological regulation;,AENW01000003,rpoD,"rpoD, HMPREF9406_1986, EFR39362.1",RNA polymerase sigma factor rpoD,-1.03,470,0.308,-3.33,8.66e-4,0.00479,RNA polymerase sigma factor rpoD,RNA polymerase sigma factor RpoD,positive,1194,398,-0.693216080402009,46060.3399000001,4.69244384765625,rpoD,K03086 - rpoD - RNA polymerase primary sigma factor,(K) Transcription,-,K,908340.HMPREF9406_1986,5.95e-265,728,Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released. This sigma factor is the primary sigma factor during exponential growth,sigA,-,-,ko:K03086,-,-,-,-,"ko00000,ko03021",-,-,-,"Sigma70_r1_1,Sigma70_r1_2,Sigma70_r2,Sigma70_r3,Sigma70_r4",NA,NA,NA
RCHGF004031,Uncategorized;,AENW01000003,null,"HMPREF9406_1995, EFR39462.1",Penicillin binding protein transpeptidase,-1.39,393,0.322,-4.3,1.73e-5,1.6e-4,Penicillin binding protein transpeptidase,"penicillin-binding protein, transpeptidase domain protein",positive,2070,690,-0.493333333333332,77411.5966000003,5.66107177734375,None,K21465 - pbpA - penicillin-binding protein A,(M) Cell wall/membrane/envelop biogenesis,Peptidoglycan biosynthesis; beta-Lactam resistance,M,908340.HMPREF9406_1995,0,1346,Penicillin-binding Protein,mrdA,-,3.4.16.4,ko:K05515,"ko00550,ko01501,map00550,map01501",-,-,-,"ko00000,ko00001,ko01000,ko01011",-,-,-,"PBP_dimer,Transpeptidase",NA,NA,NA
RCHGF004042,metabolic process;cellular process;,AENW01000003,efp,"efp, HMPREF9406_2006, EFR39473.1",Protein translation elongation factor P (EF-P),-2.64,600,0.493,-5.35,8.75e-8,1.66e-6,Protein translation elongation factor P (EF-P),translation elongation factor P,positive,561,187,-0.401069518716578,20877.5325,4.74969482421875,efp,K02356 - efp - elongation factor P,(J) Translation,-,J,658659.HMPREF0983_01014,4.1e-130,369,"Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase",efp,-,-,ko:K02356,-,-,-,-,"ko00000,ko03012",-,-,-,"EFP,EFP_N,Elong-fact-P_C",NA,NA,NA
RCHGF004045,cellular process;,AENW01000003,der,"der, HMPREF9406_2009, EFR39439.1",GTP-binding protein,-1.28,484,0.309,-4.16,3.2e-5,2.75e-4,GTP-binding protein,ribosome biogenesis GTPase Der,positive,1308,436,-0.184862385321101,49026.6021,6.29681396484375,der,"K03977 - engA, der - GTPase",(S) Function Unknown,-,S,908340.HMPREF9406_2009,2.4799999990013402e-293,858,GTPase that plays an essential role in the late steps of ribosome biogenesis,der,-,-,ko:K03977,-,-,-,-,"ko00000,ko03009",-,-,-,"KH_dom-like,MMR_HSR1",NA,NA,NA
RCHGF004047,metabolic process;cellular process;biological regulation;,AENW01000003,prfC,"prfC, HMPREF9406_2011, EFR39476.1",Bacterial Peptide Chain Release Factor 3 (RF-3),-2.02,246,0.493,-4.09,4.35e-5,3.61e-4,Bacterial Peptide Chain Release Factor 3 (RF-3),peptide chain release factor 3,positive,1590,530,-0.297358490566038,60029.8552000002,5.47406005859375,prfC,K02837 - prfC - peptide chain release factor 3,(J) Translation,-,J,908340.HMPREF9406_2011,0,1054,"Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP",prfC,-,-,ko:K02837,-,-,-,-,"ko00000,ko03012",-,-,-,"GTP_EFTU,GTP_EFTU_D2,RF3_C",NA,NA,NA
RCHGF004049,Uncategorized;,AENW01000003,spoIVA,"spoIVA, HMPREF9406_2013, EFR39470.1",Stage IV sporulation protein A,2.02,2100,0.425,4.75,2e-6,2.45e-5,Stage IV sporulation protein A,stage IV sporulation protein A,positive,1476,492,-0.209349593495935,54746.8193,4.87091064453125,spoIVA,K06398 - spoIVA - stage IV sporulation protein A,(S) Function Unknown,-,S,908340.HMPREF9406_2013,0,957,ATPase. Has a role at an early stage in the morphogenesis of the spore coat,spoIVA,"GO:0000003,GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005623,GO:0008144,GO:0008150,GO:0009653,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019954,GO:0030154,GO:0030312,GO:0030435,GO:0030436,GO:0030554,GO:0031160,GO:0032502,GO:0032553,GO:0032555,GO:0032559,GO:0034301,GO:0035639,GO:0036094,GO:0042601,GO:0042763,GO:0043167,GO:0043168,GO:0043934,GO:0043936,GO:0044464,GO:0048646,GO:0048856,GO:0048869,GO:0071944,GO:0097159,GO:0097367,GO:1901265,GO:1901363",-,ko:K06398,-,-,-,-,ko00000,-,-,-,Spore_IV_A,NA,NA,NA
RCHGF004050,Uncategorized;,AENW01000003,hup,"hup, HMPREF9406_2014, EFR39378.1",DNA-binding protein HU,-3.57,14000,0.506,-7.05,1.77e-12,9.66e-11,DNA-binding protein HU,DNA-binding protein HU,positive,282,94,-0.185106382978723,10118.7429,8.85980224609375,hup,K03530 - hupB - DNA-binding protein HU-beta,(L) Replication and repair,-,L,658659.HMPREF0983_01004,1.4e-54,171,"Histone-like DNA-binding protein which is capable of wrapping DNA to stabilize it, and thus to prevent its denaturation under extreme environmental conditions",hup,-,-,ko:K03530,-,-,-,-,"ko00000,ko03032,ko03036,ko03400",-,-,-,Bac_DNA_binding,NA,NA,NA
RCHGF004051,Uncategorized;,AENW01000003,null,"HMPREF9406_2015, EFR39392.1",Neutral zinc metallopeptidase family,-1.55,286,0.376,-4.14,3.51e-5,2.97e-4,Neutral zinc metallopeptidase family,putative neutral zinc metallopeptidase,positive,702,234,0.420940170940171,26101.378,9.18414306640625,None,K06973 - K06973 - uncharacterized protein,(S) Function Unknown,-,S,908340.HMPREF9406_2015,4.6e-157,441,zinc metallopeptidase,yugP,-,-,ko:K06973,-,-,-,-,ko00000,-,-,-,Zn_peptidase_2,NA,NA,NA
RCHGF004054,Uncategorized;,AENW01000003,null,"HMPREF9406_2018, EFR39363.1",NA,-3.65,21.5,1.47,-2.48,0.013,0.045,NA,hypothetical protein,negative,399,133,0.702255639097744,15137.8518,6.25262451171875,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF004055,Uncategorized;,AENW01000003,null,"HMPREF9406_2019, EFR39464.1",NA,-3.87,19.1,1.46,-2.65,0.00817,0.0307,NA,LytTr DNA-binding domain protein,negative,438,146,-0.321232876712329,17243.8168,7.79156494140625,None,NA,(K) Transcription,-,K,908340.HMPREF9406_2019,6.52e-98,285,LytTr DNA-binding domain protein,-,-,-,-,-,-,-,-,-,-,-,-,LytTR,NA,NA,NA
RCHGF004062,metabolic process;cellular process;,AENW01000003,pyrG,"pyrG, HMPREF9406_2026, EFR39468.1",CTP synthase (EC 6.3.4.2),1.5,427,0.367,4.08,4.53e-5,3.74e-4,CTP synthase (EC 6.3.4.2),CTP synthase (EC 6.3.4.2),negative,1599,533,-0.328517823639775,60104.4644000001,5.77862548828125,pyrG,"K01937 - pyrG, CTPS - CTP synthase [EC:6.3.4.2] [6.3.4.2]",(F) Nucleotide metabolism and transport,Pyrimidine metabolism; Metabolic pathways,F,908340.HMPREF9406_2026,0,1081,Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen. Regulates intracellular CTP levels through interactions with the four ribonucleotide triphosphates,pyrG,-,6.3.4.2,ko:K01937,"ko00240,ko01100,map00240,map01100",M00052,"R00571,R00573","RC00010,RC00074","ko00000,ko00001,ko00002,ko01000",-,-,iHN637.CLJU_RS01075,"CTP_synth_N,GATase",NA,NA,NA
RCHGF004063,Uncategorized;,AENW01000003,null,"HMPREF9406_2027, EFR39434.1",RNA-binding ANTAR domain protein,1.5,178,0.451,3.32,9.09e-4,0.00499,RNA-binding ANTAR domain protein,ANTAR domain protein,negative,570,190,-0.181052631578947,22008.7635,8.84259033203125,None,"K22010 - pdtaR - two-component system, response regulator PdtaR",(K) Transcription,-,K,908340.HMPREF9406_2027,2.16e-122,350,ANTAR,-,-,-,ko:K22010,-,M00839,-,-,"ko00000,ko00002,ko02022",-,-,-,"ANTAR,Response_reg",NA,NA,NA
RCHGF004064,metabolic process;cellular process;response to stimulus;,AENW01000003,null,"HMPREF9406_2028, EFR39344.1",Glutamine synthetase (EC 6.3.1.2),1.36,317,0.401,3.38,7.15e-4,0.00407,Glutamine synthetase (EC 6.3.1.2),"glutamine synthetase, beta-grasp domain protein (EC 6.3.1.2)",negative,1254,418,-0.378468899521531,47726.7551,5.35601806640625,None,"K01915 - glnA, GLUL - glutamine synthetase [EC:6.3.1.2] [6.3.1.2]",(E) Amino Acid metabolis and transport,"Arginine biosynthesis; Alanine, aspartate and glutamate metabolism; Glyoxylate and dicarboxylate metabolism; Nitrogen metabolism; Metabolic pathways; Microbial metabolism in diverse environments; Biosynthesis of amino acids; Two-component system; Necroptosis; Glutamatergic synapse; GABAergic synapse",E,908340.HMPREF9406_2028,2.76999999999876e-293,849,glutamine synthetase,glnA,-,6.3.1.2,ko:K01915,"ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727",-,R00253,"RC00010,RC02798","ko00000,ko00001,ko01000,ko04147",-,-,-,"Gln-synt_C,Gln-synt_N",NA,NA,NA
RCHGF004067,metabolic process;cellular process;,AENW01000003,null,"HMPREF9406_2031, EFR39317.1",Integrase/recombinase (XerD/RipX family),1.08,317,0.303,3.57,3.51e-4,0.00225,Integrase/recombinase (XerD/RipX family),phage integrase SAM-like domain protein,negative,921,307,-0.516286644951141,35863.6827000001,8.26239013671875,None,K04763 - xerD - integrase/recombinase XerD,(L) Replication and repair,-,L,908340.HMPREF9406_2031,9.319999999999999e-223,613,Belongs to the 'phage' integrase family,xerC,-,-,"ko:K03733,ko:K04763",-,-,-,-,"ko00000,ko03036",-,-,-,"Phage_int_SAM_1,Phage_int_SAM_4,Phage_integrase",NA,NA,NA
