id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO_Function,GenBank_Function,strand,length_nt,length_aa,GRAVY,Molecular_Weight,Iso_electric_Point,gene_name,Kegg_Orthology,COG_Category_description,KEGG_Pathway_names,COG_category_eggnog,seed_ortholog_eggnog,evalue_eggnog,score_eggnog,Description_eggnog,Preferred_name_eggnog,GOs_eggnog,EC_eggnog,KEGG_ko_eggnog,KEGG_Pathway_eggnog,KEGG_Module_eggnog,KEGG_Reaction_eggnog,KEGG_rclass_eggnog,BRITE_eggnog,KEGG_TC_eggnog,CAZy_eggnog,BiGG_Reaction_eggnog,PFAMs_eggnog,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RVCYZ001288,cellular process;localization;,NODE_7_length_129943_cov_31.370709,brnQ,"brnQ, pgaptmp_001443, extdb:pgaptmp_001443",Branched chain amino acid transport system II carrier protein,1.09,2750,0.0997,11,6.48e-28,2.3400000000000003e-27,Branched chain amino acid transport system II carrier protein,branched-chain amino acid transport system II carrier protein,negative,1362,454,0.918281938325993,48457.8802,8.96612548828125,brnQ,"K03311 - TC.LIVCS - branched-chain amino acid:cation transporter, LIVCS family",(U) Intracellular trafficing and secretion,-,U,552531.BIF_01145,0,879,Component of the transport system for branched-chain amino acids,brnQ,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,ko:K03311,-,-,-,-,ko00000,2.A.26,-,-,Branch_AA_trans,LIVCS,NA,branched-chain amino acid
RVCYZ001290,metabolic process;cellular process;,NODE_7_length_129943_cov_31.370709,gndA,"gndA, pgaptmp_001445, extdb:pgaptmp_001445",6-phosphogluconate dehydrogenase (EC 1.1.1.44),1.82,9500,0.106,17.2,3.66e-66,3.33e-65,6-phosphogluconate dehydrogenase (EC 1.1.1.44),NADP-dependent phosphogluconate dehydrogenase (EC 1.1.1.44),positive,1455,485,-0.158350515463918,52812.2648000001,5.28997802734375,gndA,"K00033 - PGD, gnd, gntZ - 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343] [1.1.1.44 1.1.1.343]",(H) Coenzyme metabolis,Pentose phosphate pathway; Glutathione metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism,H,552531.BIF_01147,0,968,"Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH",gnd,-,"1.1.1.343,1.1.1.44",ko:K00033,"ko00030,ko00480,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map00480,map01100,map01110,map01120,map01130,map01200","M00004,M00006","R01528,R10221","RC00001,RC00539","ko00000,ko00001,ko00002,ko01000",-,-,-,"6PGD,NAD_binding_2",NA,NA,NA
RVCYZ001292,Uncategorized;,NODE_7_length_129943_cov_31.370709,null,"pgaptmp_001447, extdb:pgaptmp_001447",Glucose-6-phosphate dehydrogenase subunit,2.15,3770,0.103,20.9,1e-96,1.7899999999999998e-95,Glucose-6-phosphate dehydrogenase subunit,glucose-6-phosphate dehydrogenase assembly protein OpcA,negative,948,316,-0.29746835443038,35418.0519,5.06427001953125,None,"K01912 - paaK - phenylacetate-CoA ligase [EC:6.2.1.30] [6.2.1.30]; K06895 - lysE, argO - L-lysine exporter family protein LysE/ArgO",(G) Carbohydrate metabolism and transport,-,G,552531.BIF_00791,5.419999999999999e-232,638,Glucose-6-phosphate dehydrogenase subunit,opcA,-,-,-,-,-,-,-,-,-,-,-,OpcA_G6PD_assem,NA,NA,NA
RVCYZ001293,metabolic process;cellular process;signaling;response to stimulus;,NODE_7_length_129943_cov_31.370709,zwf,"zwf, pgaptmp_001448, extdb:pgaptmp_001448",Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49),1.95,5390,0.0931,20.9,5.290000000000001e-97,9.569999999999999e-96,Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49),glucose-6-phosphate dehydrogenase,negative,1557,519,-0.387090558766859,58517.5013000001,6.09222412109375,zwf,"K00036 - G6PD, zwf - glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363] [1.1.1.49 1.1.1.363]",(G) Carbohydrate metabolism and transport,Pentose phosphate pathway; Glutathione metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; NA; Carbon metabolism; Central carbon metabolism in cancer,G,552531.BIF_00790,0,1073,Catalyzes the oxidation of glucose 6-phosphate to 6- phosphogluconolactone,zwf,-,"1.1.1.363,1.1.1.49",ko:K00036,"ko00030,ko00480,ko01100,ko01110,ko01120,ko01130,ko01200,ko05230,map00030,map00480,map01100,map01110,map01120,map01130,map01200,map05230","M00004,M00006,M00008","R00835,R02736,R10907","RC00001,RC00066","ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,"G6PD_C,G6PD_N",NA,NA,NA
RVCYZ001297,metabolic process;cellular process;,NODE_7_length_129943_cov_31.370709,null,"pgaptmp_001452, extdb:pgaptmp_001452",Aspartate ammonia-lyase (EC 4.3.1.1),1.06,3620,0.0961,11,2.3199999999999997e-28,8.54e-28,Aspartate ammonia-lyase (EC 4.3.1.1),aspartate ammonia-lyase,negative,1467,489,-0.109611451942741,52844.5619000001,5.29595947265625,None,K01744 - aspA - aspartate ammonia-lyase [EC:4.3.1.1] [4.3.1.1],(E) Amino Acid metabolis and transport,"Alanine, aspartate and glutamate metabolism; Metabolic pathways",E,552531.BIF_00795,0,967,Fumarase C C-terminus,aspA,-,4.3.1.1,ko:K01744,"ko00250,ko01100,map00250,map01100",-,R00490,"RC00316,RC02799","ko00000,ko00001,ko01000",-,-,-,"FumaraseC_C,Lyase_1",NA,NA,NA
RVCYZ001298,Uncategorized;,NODE_7_length_129943_cov_31.370709,null,"pgaptmp_001453, extdb:pgaptmp_001453",Nucleoside deoxyribosyltransferase (EC 2.4.2.6),2.16,2630,0.127,17,9.800000000000001e-65,8.67e-64,Nucleoside deoxyribosyltransferase (EC 2.4.2.6),nucleoside 2-deoxyribosyltransferase,positive,462,154,-0.116883116883117,16748.6236,4.43023681640625,None,NA,(F) Nucleotide metabolism and transport,-,F,552531.BIF_00796,3.72e-105,304,Nucleoside 2-deoxyribosyltransferase,-,-,-,-,-,-,-,-,-,-,-,-,Nuc_deoxyrib_tr,NA,NA,NA
RVCYZ001301,Uncategorized;,NODE_7_length_129943_cov_31.370709,null,"pgaptmp_001456, extdb:pgaptmp_001456",NA,-1.17,341,0.154,-7.62,2.62e-14,5.68e-14,NA,AAA family ATPase,positive,543,181,-0.222651933701657,20297.603,5.15655517578125,None,NA,(S) Function Unknown,-,S,552531.BIF_00534,7.43e-130,368,"AAA domain, putative AbiEii toxin, Type IV TA system",-,-,-,-,-,-,-,-,-,-,-,-,"AAA_21,AAA_23",NA,NA,NA
RVCYZ001304,Uncategorized;,NODE_7_length_129943_cov_31.370709,null,"pgaptmp_001459, extdb:pgaptmp_001459",Hypothetical cytosolic protein,-1.11,72.2,0.241,-4.62,3.9e-6,5.59e-6,Hypothetical cytosolic protein,YbdD/YjiX family protein,positive,192,64,-0.75625,7638.5694,7.77752685546875,None,NA,(S) Function Unknown,-,S,1690.BPSG_0830,5.300000000000001e-22,87,"Selenoprotein, putative",-,-,-,-,-,-,-,-,-,-,-,-,Sel_put,NA,NA,NA
RVCYZ001307,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,pgaptmp_001461,HD domain family protein,-1.85,107,0.214,-8.64,5.86e-18,1.48e-17,HD domain family protein,HD domain-containing protein,negative,252,84,-0.097619047619048,9225.25989999999,4.46051025390625,None,NA,NA,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RVCYZ001314,cellular process;localization;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001468, extdb:pgaptmp_001468",Cellobiose/cellotriose transport system permease protein CebG,-1.38,543,0.172,-8.02,1.09e-15,2.51e-15,Cellobiose/cellotriose transport system permease protein CebG,carbohydrate ABC transporter permease,negative,696,232,0.868534482758622,25199.9465,10.0569458007813,None,K10242 - cebG - cellobiose transport system permease protein,(P) Inorganic ion transport and metabolism,ABC transporters,P,552531.BIF_02021,4.349999999999999e-152,428,Binding-protein-dependent transport system inner membrane component,-,-,-,"ko:K02026,ko:K10242","ko02010,map02010","M00206,M00207",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.1,3.A.1.1.23",-,-,BPD_transp_1,ABC,membrane,sugar
RVCYZ001315,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001469, extdb:pgaptmp_001469",CELLOBIOSE-PHOSPHORYLASE (EC 2.4.1.20),-1.32,797,0.141,-9.38,6.860000000000001e-21,1.97e-20,CELLOBIOSE-PHOSPHORYLASE (EC 2.4.1.20),cellobiose phosphorylase,positive,936,312,-0.288461538461539,34136.9114,4.81585693359375,None,NA,(G) Carbohydrate metabolism and transport,Starch and sucrose metabolism; Metabolic pathways,G,552531.BIF_01489,2.4199999999999994e-235,647,"Glycosyl hydrolase 36 superfamily, catalytic domain",-,-,2.4.1.20,ko:K00702,"ko00500,ko01100,map00500,map01100",-,R00952,RC00049,"ko00000,ko00001,ko01000",-,GT36,-,"Glyco_hydro_36,Glyco_transf_36",NA,NA,NA
RVCYZ001321,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001476, extdb:pgaptmp_001476",ATP synthase epsilon chain (EC 3.6.3.14),1.11,1710,0.178,6.25,4.17e-10,7.25e-10,ATP synthase epsilon chain (EC 3.6.3.14),F0F1 ATP synthase subunit epsilon (EC 7.1.2.2),negative,306,102,0.144117647058824,10548.7523,4.63739013671875,None,"K02114 - ATPF1E, atpC - F-type H+-transporting ATPase subunit epsilon",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,552531.BIF_01897,1.28e-65,199,Produces ATP from ADP in the presence of a proton gradient across the membrane,atpC,-,-,ko:K02114,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194",3.A.2.1,-,-,ATP-synt_DE_N,F-ATPase,NA,protons
RVCYZ001322,metabolic process;cellular process;,NODE_8_length_105766_cov_39.018601,atpD,"atpD, pgaptmp_001477, extdb:pgaptmp_001477",ATP synthase beta chain (EC 3.6.3.14),1.73,22400,0.124,14,1.77e-44,1.0199999999999999e-43,ATP synthase beta chain (EC 3.6.3.14),F0F1 ATP synthase subunit beta (EC 7.1.2.2),negative,1485,495,-0.258585858585859,54089.3804000001,4.86346435546875,atpD,"K02112 - ATPF1B, atpD - F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1] [7.1.2.2 7.2.2.1]",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,552531.BIF_00327,0,981,Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits,atpD,"GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0071944",3.6.3.14,ko:K02112,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194,ko01000",3.A.2.1,-,-,"ATP-synt_ab,ATP-synt_ab_N",F-ATPase,NA,protons
RVCYZ001323,metabolic process;cellular process;localization;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001478, extdb:pgaptmp_001478",ATP synthase gamma chain (EC 3.6.3.14),1.96,15700,0.135,14.5,1.59e-47,9.74e-47,ATP synthase gamma chain (EC 3.6.3.14),F0F1 ATP synthase subunit gamma (EC 7.1.2.2),negative,918,306,-0.284640522875817,34022.249,5.82733154296875,None,"K02115 - ATPF1G, atpG - F-type H+-transporting ATPase subunit gamma",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,552531.BIF_00544,1.72e-213,590,Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex,atpG,"GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944",-,ko:K02115,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194",3.A.2.1,-,-,ATP-synt,F-ATPase,NA,protons
RVCYZ001324,metabolic process;cellular process;,NODE_8_length_105766_cov_39.018601,atpA,"atpA, pgaptmp_001479, extdb:pgaptmp_001479",ATP synthase alpha chain (EC 3.6.3.14),1.98,43800,0.131,15.1,1.46e-51,9.8e-51,ATP synthase alpha chain (EC 3.6.3.14),F0F1 ATP synthase subunit alpha (EC 7.1.2.2),negative,1638,546,-0.222161172161172,58986.2356000002,5.29693603515625,atpA,"K02111 - ATPF1A, atpA - F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1] [7.1.2.2 7.2.2.1]",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,552531.BIF_01340,0,1066,Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit,atpA,"GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944",3.6.3.14,ko:K02111,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194,ko01000",3.A.2.1,-,-,"ATP-synt_ab,ATP-synt_ab_C,ATP-synt_ab_N",F-ATPase,NA,protons
RVCYZ001325,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001480, extdb:pgaptmp_001480",ATP synthase delta chain (EC 3.6.3.14),2.26,22500,0.121,18.7,3.89e-78,4.47e-77,ATP synthase delta chain (EC 3.6.3.14),F0F1 ATP synthase subunit delta (EC 7.1.2.2),negative,831,277,-0.411552346570398,30995.7733,5.76165771484375,None,"K02113 - ATPF1D, atpH - F-type H+-transporting ATPase subunit delta",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,552531.BIF_01339,7.189999999999999e-196,543,"F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation",atpH,"GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944",-,"ko:K02109,ko:K02113","ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194",3.A.2.1,-,-,"ATP-synt_B,OSCP",F-ATPase,NA,protons
RVCYZ001326,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001481, extdb:pgaptmp_001481",ATP synthase B chain (EC 3.6.3.14),2.32,7120,0.121,19.1,1.15e-81,1.4400000000000001e-80,ATP synthase B chain (EC 3.6.3.14),F0F1 ATP synthase subunit B (EC 7.1.2.2),negative,525,175,-0.236571428571429,19271.6189,4.95245361328125,None,"K02109 - ATPF0B, atpF - F-type H+-transporting ATPase subunit b",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,552531.BIF_01338,2.7099999999999998e-95,280,"Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0)",atpF,-,-,ko:K02109,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194",3.A.2.1,-,-,ATP-synt_B,F-ATPase,NA,protons
RVCYZ001327,Uncategorized;,NODE_8_length_105766_cov_39.018601,atpE,"atpE, pgaptmp_001482, extdb:pgaptmp_001482",ATP synthase C chain (EC 3.6.3.14),3.32,3520,0.153,21.8,6.07e-105,1.3999999999999999e-103,ATP synthase C chain (EC 3.6.3.14),ATP synthase F0 subunit C (EC 7.1.2.2),negative,228,76,1.09868421052632,7831.2384,4.58428955078125,atpE,"K02110 - ATPF0C, atpE - F-type H+-transporting ATPase subunit c",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,1690.BPSG_0746,2.5399999999999998e-42,139,"F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation",atpE,"GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0032991,GO:0033177,GO:0034220,GO:0034641,GO:0034654,GO:0042623,GO:0042625,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044464,GO:0044769,GO:0045259,GO:0045263,GO:0046034,GO:0046390,GO:0046483,GO:0046933,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600",-,ko:K02110,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194",3.A.2.1,-,-,ATP-synt_C,F-ATPase,NA,protons
RVCYZ001328,metabolic process;cellular process;,NODE_8_length_105766_cov_39.018601,atpB,"atpB, pgaptmp_001483, extdb:pgaptmp_001483",ATP synthase A chain (EC 3.6.3.14),1.54,8920,0.123,12.5,5.7500000000000004e-36,2.68e-35,ATP synthase A chain (EC 3.6.3.14),F0F1 ATP synthase subunit A (EC 7.1.2.2),negative,810,270,0.908148148148149,30279.1109,5.74017333984375,atpB,"K02108 - ATPF0A, atpB - F-type H+-transporting ATPase subunit a",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,552531.BIF_01337,3.5399999999999997e-188,523,it plays a direct role in the translocation of protons across the membrane,atpB,-,-,ko:K02108,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194,ko03110",3.A.2.1,-,-,ATP-synt_A,F-ATPase,NA,protons
RVCYZ001330,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001485, extdb:pgaptmp_001485",Multidrug resistance protein B,2.02,11000,0.107,18.9,1.7800000000000002e-79,2.14e-78,Multidrug resistance protein B,MFS transporter,negative,1428,476,0.833193277310926,49930.5713,6.64935302734375,None,NA,(E) Amino Acid metabolis and transport; (G) Carbohydrate metabolism and transport; (P) Inorganic ion transport and metabolism,-,EGP,552531.BIF_00289,0,897,Major Facilitator Superfamily,-,-,-,-,-,-,-,-,-,-,-,-,"MFS_1,Sugar_tr",MFS,NA,multidrug efflux
RVCYZ001331,metabolic process;cellular process;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001486, extdb:pgaptmp_001486",Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1),2.47,11100,0.11,22.5,7.419999999999999e-112,2.0199999999999997e-110,Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1),nucleoside hydrolase,negative,939,313,0.024281150159745,33995.8008,5.11761474609375,None,K01239 - iunH - purine nucleosidase [EC:3.2.2.1] [3.2.2.1],(F) Nucleotide metabolism and transport,Purine metabolism; Pyrimidine metabolism; Nicotinate and nicotinamide metabolism; Metabolic pathways,F,552531.BIF_01895,6.659999999999999e-235,645,Inosine-uridine preferring nucleoside hydrolase,rihB,-,"3.2.2.1,3.2.2.8","ko:K01239,ko:K01250,ko:K10213","ko00230,ko00240,ko00760,ko01100,map00230,map00240,map00760,map01100",-,"R01245,R01273,R01677,R01770,R02137,R02143","RC00033,RC00063,RC00122,RC00318,RC00485","ko00000,ko00001,ko01000",-,-,-,IU_nuc_hydro,NA,NA,NA
RVCYZ001333,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001489, extdb:pgaptmp_001489",Hypothetical protein,1.52,155,0.198,7.67,1.73e-14,3.79e-14,Hypothetical protein,hypothetical protein,positive,183,61,-0.042622950819672,6692.6226,4.48931884765625,None,NA,NA,-,-,78346.BRUM_1423,5.62e-37,124,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RVCYZ001334,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001490, extdb:pgaptmp_001490",Hypothetical membrane associated protein,-1.21,174,0.16,-7.56,3.91e-14,8.43e-14,Hypothetical membrane associated protein,hypothetical protein,positive,393,131,0.157251908396946,14749.0809,9.69012451171875,None,NA,NA,-,-,552531.BIF_00709,2.44e-86,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RVCYZ001335,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001491, extdb:pgaptmp_001491",Cell division protein ftsK homolog,-1.12,418,0.164,-6.82,9.35e-12,1.82e-11,Cell division protein ftsK homolog,cell division protein FtsK,positive,759,253,-0.272332015810277,28215.7448,7.71124267578125,None,"K03466 - ftsK, spoIIIE - DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family",(D) Cell cycle control and mitosis,-,D,552531.BIF_00874,9.789999999999998e-182,505,ftsk spoiiie,-,-,-,ko:K03466,-,-,-,-,"ko00000,ko03036",3.A.12,-,-,-,NA,NA,NA
RVCYZ001336,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001492, extdb:pgaptmp_001492",Replication protein,-1.07,222,0.209,-5.11,3.17e-7,4.78e-7,Replication protein,Rep family protein,positive,786,262,-1.09732824427481,31128.3359,9.73321533203125,None,NA,(S) Function Unknown,-,S,552531.BIF_00873,8.159999999999999e-159,450,Plasmid replication protein,-,-,-,-,-,-,-,-,-,-,-,-,Rep_2,NA,NA,NA
RVCYZ001337,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001493, extdb:pgaptmp_001493",Modification methylase EcoRI (EC 2.1.1.72),1.25,784,0.119,10.5,6.3e-26,2.1e-25,Modification methylase EcoRI (EC 2.1.1.72),DUF262 domain-containing protein,negative,1116,372,-0.75510752688172,43548.2717,4.99090576171875,None,NA,(L) Replication and repair,-,L,552531.BIF_00872,1.39e-284,775,HNH endonuclease,-,-,-,-,-,-,-,-,-,-,-,-,"DUF262,HNH",NA,NA,NA
RVCYZ001340,metabolic process;cellular process;response to stimulus;,NODE_8_length_105766_cov_39.018601,frc,"frc, pgaptmp_001496, extdb:pgaptmp_001496",Formyl-coenzyme A transferase (EC 2.8.3.16),3,34400,0.131,22.9,3.08e-116,1.01e-114,Formyl-coenzyme A transferase (EC 2.8.3.16),formyl-CoA transferase (EC 2.8.3.16),positive,1329,443,-0.420316027088036,48904.6213,5.03350830078125,frc,K07749 - frc - formyl-CoA transferase [EC:2.8.3.16] [2.8.3.16],(C) Energy production and conversion,Toluene degradation; Metabolic pathways; Microbial metabolism in diverse environments; Degradation of aromatic compounds,C,552531.BIF_01176,0,914,Involved in the catabolism of oxalate and in the adapatation to low pH via the induction of the oxalate-dependent acid tolerance response (ATR). Catalyzes the transfer of the CoA moiety from formyl-CoA to oxalate,frc,-,"2.8.3.15,2.8.3.16","ko:K07544,ko:K07749","ko00623,ko01100,ko01120,ko01220,map00623,map01100,map01120,map01220",M00418,R05588,"RC00014,RC00137","ko00000,ko00001,ko00002,ko01000",-,-,-,CoA_transf_3,NA,NA,NA
RVCYZ001342,cellular process;localization;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001498, extdb:pgaptmp_001498",Auxin efflux carrier family protein,2.44,32200,0.11,22.1,1.08e-108,2.799999999999999e-107,Auxin efflux carrier family protein,AEC family transporter,negative,1101,367,0.744959128065395,39348.4924,8.98626708984375,None,K07088 - K07088 - uncharacterized protein,(S) Function Unknown,-,S,35760.BCHO_0618,5.909999999999999e-222,617,Membrane transport protein,-,-,-,ko:K07088,-,-,-,-,ko00000,-,-,-,Mem_trans,AEC,NA,unknown substrate
RVCYZ001343,metabolic process;cellular process;response to stimulus;,NODE_8_length_105766_cov_39.018601,oxc,"oxc, pgaptmp_001499, extdb:pgaptmp_001499",Oxalyl-CoA decarboxylase (EC 4.1.1.8),2.1,42100,0.107,19.7,1.9e-86,2.5300000000000002e-85,Oxalyl-CoA decarboxylase (EC 4.1.1.8),oxalyl-CoA decarboxylase (EC 4.1.1.8),negative,1770,590,-0.113898305084746,63359.3056000001,4.83331298828125,oxc,K01577 - oxc - oxalyl-CoA decarboxylase [EC:4.1.1.8] [4.1.1.8],(E) Amino Acid metabolis and transport; (H) Coenzyme metabolis,Glyoxylate and dicarboxylate metabolism; Metabolic pathways,EH,552531.BIF_00592,0,1194,"Thiamine pyrophosphate enzyme, central domain",oxc,-,4.1.1.8,ko:K01577,"ko00630,ko01100,map00630,map01100",-,R01908,RC00620,"ko00000,ko00001,ko01000",-,-,iNJ661.Rv0118c,"TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N",NA,NA,NA
RVCYZ001345,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001501, extdb:pgaptmp_001501",Collagen adhesion protein,-1.25,5080,0.127,-9.83,8.269999999999999e-23,2.51e-22,Collagen adhesion protein,VaFE repeat-containing surface-anchored protein,negative,5337,1779,-0.337830241708825,189506.807999999,5.23162841796875,None,NA,(M) Cell wall/membrane/envelop biogenesis,Bacterial invasion of epithelial cells,M,552531.BIF_01265,0,3492,domain protein,-,-,-,ko:K13735,"ko05100,map05100",-,-,-,"ko00000,ko00001",-,-,-,"CHU_C,Cna_B,DUF11,Invasin_D3,PPC,Peptidase_M10_C,Reprolysin_4,SprB,VCBS",NA,NA,NA
